,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob
2128,99,6,24,War and Conflict,"The Yamên has proved to be practically useless for the transaction of business, and now it is replaced by the Office of Foreign Affairs.",War and Conflict,0.9883279177622313
2129,99,7,24,War and Conflict,"An assemblage of the representatives of the great powers are meeting daily to discuss the great questions of indemnities, penalties and the future relations of the Empire to the nations concerned.",War and Conflict,0.999999940388081
2130,99,7,24,War and Conflict,"Both for the terrible siege through which most of them passed and for the important work they are doing, it is both a pleasure and an honor to meet these noteworthy men.",War and Conflict,0.9999995827734001
2131,100,2,15,Photography and Imaging,The ten foreign ministers are emerging from the assembly-room at the end of a morning session and find themselves confronted by two cameras.,Photography and Imaging,0.999999940388081
2132,100,2,15,Photography and Imaging,"Major Conger who seemed to enjoy an esteemed seniority among the ministers and with whom a previous arrangement had been made for this stereograph, addressed them somewhat as follows:",Photography and Imaging,0.9999418294758846
2133,100,3,15,Photography and Imaging,"This time, however, by a gentleman from New York who represents a house that does magnificent photographic work, and if you will halt for a moment he will possibly send us each a fine photograph;",Photography and Imaging,0.999999940388081
2134,100,3,15,Photography and Imaging,"""As you like,"" was the reply, ""except, do not try to look pretty"";",Photography and Imaging,0.9999973775541373
2135,100,3,15,Photography and Imaging,"when some member in sotto voce jocularly rejoined: ""We have enough on hand without undertaking greater tasks.""",Photography and Imaging,0.6942313814072983
2136,100,4,24,War and Conflict,Thus in a few moments this scene was snatched by the sun-ray and registered for the future centuries among the annals of history.,War and Conflict,0.999999940388081
2137,100,5,20,Social Classes and Customs,"Of those standing on the lowest step, Major E. H. Conger (U. S. A.) is to the left, Don B. J. de Cologan (Spain) is in the center and Dr. Von Mumm (Germany) is to the right.",Social Classes and Customs,0.9999954700749923
2138,100,5,20,Social Classes and Customs,"Of the two standing on the second step, M. De Giers (Russia) is on the left next to Minister Conger and Baron M. C. De Wallton (Austria-Hungary) is on the right.",Social Classes and Customs,0.9999995231614776
2139,100,5,20,Social Classes and Customs,"On the next step back Marquis J. Saloago Reggi (Italy) is to the left, directly behind Minister Conger.",Social Classes and Customs,0.9999979136997744
2140,100,5,20,Social Classes and Customs,"In the doorway Baron d'A. de Wasserwass (France) is on the left and Sir E. Satow, the newly appointed British Minister, is on the right.",Social Classes and Customs,0.9999967219183942
2141,100,6,24,War and Conflict,"It is impossible for people not versed in diplomacy to comprehend the endless number of subtle and perplexing matters that have demanded its careful deliberations, and the whole civilized world is its censor.",War and Conflict,0.9999986291805117
2142,100,6,24,War and Conflict,"Of course these men are but intermediaries between their respective governments and the Chinese Empire, yet their duties are complex.",War and Conflict,0.9991379535092711
2143,100,6,24,War and Conflict,"Most of them endured the privations and suspense of the siege, yet a year's struggle with perplexing problems awaited them.",War and Conflict,0.9999997019871092
2144,100,6,24,War and Conflict,Diplomacy has been slow to learn that in dealing with the Chinese Government confidence is never safe; the Boxer uprising is not the first.,War and Conflict,0.999999940388081
2145,100,6,24,War and Conflict,"Treaties have been often made, but seldom honored, and now all the world wonders what will be the outcome of this last insurrection.",War and Conflict,0.999999940388081
2146,100,6,24,War and Conflict,"Will China modernize and assimilate, or will she compromise in order to gain time only to make greater preparation to debar the Caucasian of the West, as she walled out the Tartar from the North?",War and Conflict,0.9999997019871092
2147,100,6,24,War and Conflict,"Time holds the secrets of the future, and for the issues of this great international settlement made by these ministers, we must wait.",War and Conflict,0.9999997019871092
2148,100,7,20,Social Classes and Customs,"We have witnessed in our wanderings the wretchedness of hopeless poverty and suffering, and the stupid and demoralizing luxuries of wealth; we have seen the ""King of Beggars and the Princes of the Empire; we have seen the poor, burden-bearing coolie whose labor feeds the luxurious mandarin; we have seen the Tankia in their little floating homes and the many palaces of sovereignty.",Social Classes and Customs,0.9999969007658642
2149,100,7,20,Social Classes and Customs,"We have looked upon the bloody and harrowing circumstances of war, and as we are about to make our leave-taking obeisance before this ancient contemporary of Egypt and Babylon, we cannot but wonder what is to become of her.",Social Classes and Customs,0.998021443102612
2150,100,7,20,Social Classes and Customs,"She is weak by reason of her unpreparedness for defense, and the vultures of Western commercialism are ""watching out.""",Social Classes and Customs,0.99857920481535
2151,100,7,20,Social Classes and Customs,Even now she has ceased to be a sovereign power when the allied nations can dictate enormous indemnities and the demolition of her coast defenses and the regulation of her own internal affairs.,Social Classes and Customs,0.5994428538986291
2152,100,7,20,Social Classes and Customs,China has international obligations to perform; none will consider her blameless; yet the various nations need to be very careful that they do not come to play the part of vigorous young bullies mauling a feeble and helpless centenarian.,Social Classes and Customs,0.9999853372639304
