chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob,categories,categories_probs,length_cats
94,2,1,Architecture and Building,"Later, before leaving the Summer Palace, we shall pass around the lake and ascend the hill to the left of that tower near the wall.",Architecture and Building,0.998024406288932,['Geography and Topography'],[0.9999810454147804],1
94,3,1,Architecture and Building,"Beyond the rail rising from the edge of the water is an artificial rockery, in the construction of which the Chinese show unusual skill.",Architecture and Building,0.9999997615523456,"['Architecture and Building', 'Geography and Topography', 'Harbor and Waterways']","[0.3334252107840228, 0.3332805972416041, 0.33327594912855296]",3
94,4,23,Transportation,"When I started for the Summer Palace in the conveyance afore mentioned and found I could not sustain the shock of a Pekinese cart, I picked up on the street two coolies to carry my outfit; they are here before us, one on the rockery and one on the rail.",Transportation,0.999998867524555,"['Transportation', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.3332796991302517, 0.3332687732069221, 0.33324803865013786]",3
94,4,23,Transportation,One of these fellows was unequal to the walk of twenty-six miles and gave out on the return when we were within two miles of my quarters.,Transportation,0.9998442963273756,"['Daily Life and Occupations', 'Prisoners and Punishment']","[0.5002549288366177, 0.49962578303457184]",2
94,4,23,Transportation,"The one coolie who was entirely exhausted lagged behind, and in the darkness turned into a side alley with the evident intention of secreting himself and retaining my valuable apparatus.",Transportation,0.9984718605271976,"['Photography and Imaging', 'Daily Life and Occupations', 'British Colonialism', 'Social Classes and Customs']","[0.31330028830658163, 0.3132268811347911, 0.3131555589209101, 0.06013466657903877]",4
94,4,23,Transportation,"When he seemed to be suspiciously far behind I ran back to the end of the by-way up which I knew he must have gone, and, hearing a slight noise in that direction, I dashed on in the darkness and overtook him just as he was entering a small native house.",Transportation,0.9999955296425346,"['Prisoners and Punishment', 'Transportation', 'British Colonialism', 'Daily Life and Occupations']","[0.36091444170615666, 0.260309911300899, 0.24653813295230537, 0.0936703645057186]",4
94,5,23,Transportation,To reach the mainland from this pretty islet we cross a beautiful bridge at which we will also stop for a moment.,Transportation,0.9999803316610926,"['Transportation', 'Geography and Topography', 'Harbor and Waterways']","[0.3333536212524709, 0.3333314074326097, 0.33329661314046466]",3
95,2,20,Social Classes and Customs,The workmanship is superior; the long line of figures on the rail show much labor and considerable skill.,Social Classes and Customs,0.9883469068714936,"['Daily Life and Occupations', 'Architecture and Building']","[0.5000103911599406, 0.49988579709934905]",2
95,2,20,Social Classes and Customs,A few glances only about the Summer Palace will tell us why the Empress spends so little of her time within the prison-like confines of the Forbidden City.,Social Classes and Customs,0.9999954701172836,"['Architecture and Building', 'Daily Life and Occupations', 'Social Classes and Customs']","[0.35487503251304703, 0.3547365652963321, 0.290347637454244]",3
95,2,20,Social Classes and Customs,"Here there are crystal springs and mountain breezes and commanding prospects, all that nature and art can add to make the surroundings attractive.",Geography and Topography,0.8388640489937248,['Geography and Topography'],[0.9999991655406216],1
95,2,20,Social Classes and Customs,"At the time I was here the grounds were deserted, except by a few foreign soldiers who were guarding the entrance, and an occasional group of visitors who had gained permission to visit the ground.",Social Classes and Customs,0.9998600784566812,"['War and Conflict', 'Cemeteries and Burial Practices', 'Military and Naval Defenses', 'British Colonialism']","[0.2592280433861317, 0.2591023312904603, 0.2578358057355366, 0.22381895604461574]",4
95,2,20,Social Classes and Customs,"When the Court occupies the Palace this bridge and the lake are not so devoid of life; then the water is dotted with row-boats, and sailboats, and the entire royal area within the wall, as well as the villages outside where servants live, is full of activity.",Social Classes and Customs,0.9994220057740244,"['Daily Life and Occupations', 'Social Classes and Customs', 'Harbor and Waterways', 'Transportation']","[0.24958466293892487, 0.24956035747085814, 0.24953606183033075, 0.2375737197002635]",4
95,2,20,Social Classes and Customs,"You can better understand the populousness of the place when I tell you that the Emperor is entitled to three thousand eunuchs, but the actual number employed is about two thousand.",Social Classes and Customs,0.9999882588142897,"['Social Classes and Customs', 'Daily Life and Occupations', 'Family and Social Structures']","[0.4102590837363276, 0.41011726635259454, 0.17962355208410552]",3
95,2,20,Social Classes and Customs,"The number of females in the harem is not known, but it would probably far exceed the plurality of wives accredited to the celebrated Mormon prophet.",Social Classes and Customs,0.971148108003081,"['Family and Social Structures', 'Social Classes and Customs']","[0.5000562277006253, 0.499943653061266]",2
95,2,20,Social Classes and Customs,"From this bridge the lake extends a half-mile in either direction, and the mountain slopes outside the Imperial domain are dotted with temples and homes of noted Chinamen.",Social Classes and Customs,0.9931032322404316,"['Geography and Topography', 'Religion (Buddhism and Ancestor Worship)']","[0.7862102177778825, 0.1667088189902437]",2
95,3,11,Geography and Topography,As I walked across this bridge I found at the farther end the figure of a cow cast in bronze and mounted on a base of stone.,Geography and Topography,0.999114354295498,"['Architecture and Building', 'Agriculture and Farming']","[0.7935435108187009, 0.14877552753014586]",2
95,3,11,Geography and Topography,"In my walk of a mile about the lake I passed many curious structures, all showing unmistakable signs of the looter and the iconoclast.",Harbor and Waterways,0.8913360048125877,"['Architecture and Building', 'Harbor and Waterways']","[0.5157491267987236, 0.48385233633964786]",2
96,2,20,Social Classes and Customs,Here we obtain a good view of the great porcelain tower which overlooks the entire plain lying between us and Pekin.,Architecture and Building,0.9997260540701208,"['Architecture and Building', 'Geography and Topography']","[0.49999976156580317, 0.4999995827556241]",2
96,2,20,Social Classes and Customs,"I entered and ascended to the top, expecting to find something to reveal its purpose; but found nothing to show that its use is for aught else than an observation tower.",Architecture and Building,0.9999827739912998,['Architecture and Building'],[0.9999697238046],1
96,2,20,Social Classes and Customs,"Indeed, there were many buildings about the grounds whose use could not be determined by their appearance; many of them, no doubt, the outcome of Imperial whims or fancies.",Architecture and Building,0.999984024694918,"['Architecture and Building', 'British Colonialism']","[0.7105461487782889, 0.2894464820619086]",2
96,2,20,Social Classes and Customs,"Notwithstanding ""the divinity that doth hedge a king,"" he is subject to human ambitions like other mortals.",Social Classes and Customs,0.9999985099653672,['Social Classes and Customs'],[0.9919399661041385],1
96,2,20,Social Classes and Customs,"Here is a populous city, there is another at Yuen-Ming-Yuen, the Forbidden City is another and then the private palace outside the Forbidden City; all these exist to gratify the cruel and unscrupulous vanity of an old Manchu woman.",Social Classes and Customs,0.9999979136997744,"['Architecture and Building', 'Social Classes and Customs']","[0.6393075726305167, 0.35954102420056555]",2
96,2,20,Social Classes and Customs,"Millions are starving, and the one arch-mischief-maker sports four palaces, and three of these are verily cities, and all, we may say, for her personal luxury.",Social Classes and Customs,0.999999105935105,"['Social Classes and Customs', 'Food and Diet', 'Architecture and Building', 'Family and Social Structures']","[0.25963490166650316, 0.2596335090135077, 0.25919782532000457, 0.22119575157003232]",4
96,2,20,Social Classes and Customs,"The pomp and the palaces, of course, help on the ""divinity that doth hedge,"" etc., and if the suffering masses can be kept in ignorance the ""divinity"" can be maintained—millions upon millions for the maintenance of a Christian-killing Empress, while thousands upon thousands are starving in honest poverty.",Social Classes and Customs,0.9999998211642538,"['Social Classes and Customs', 'British Colonialism', 'Food and Diet']","[0.3336621435547351, 0.333600232222177, 0.3323974293574677]",3
